"Time (ms)";"Recording (a.u.)"
4.359748475E2;1.251258889E-3
4.359956817E2;-9.155552843E-4
4.360165158E2;-3.112887967E-3
4.360373499E2;-5.035554064E-3
4.360581840E2;-6.866664632E-3
4.360790181E2;-8.453627125E-3
4.360998523E2;-9.949034089E-3
4.361206864E2;-1.092562639E-2
4.361415205E2;-1.132236702E-2
4.361623546E2;-1.138340403E-2
4.361831888E2;-1.104770043E-2
4.362040229E2;-1.074251534E-2
4.362248570E2;-1.080355235E-2
4.362456911E2;-1.135288553E-2
4.362665252E2;-1.229895932E-2
4.362873594E2;-1.330607013E-2
4.363081935E2;-1.477095859E-2
4.363290276E2;-1.580858791E-2
4.363498617E2;-1.709036531E-2
4.363706959E2;-1.843317972E-2
4.363915300E2;-2.017273476E-2
4.364123641E2;-2.240058596E-2
4.364331982E2;-2.493362224E-2
4.364540323E2;-2.743614002E-2
4.364748665E2;-2.954191717E-2
4.364957006E2;-3.158665731E-2
4.365165347E2;-3.350932340E-2
4.365373688E2;-3.512680441E-2
4.365582030E2;-3.619495224E-2
4.365790371E2;-3.689687796E-2
4.365998712E2;-3.741569262E-2
4.366207053E2;-3.741569262E-2
4.366415395E2;-3.701895199E-2
4.366623736E2;-3.607287820E-2
4.366832077E2;-3.497421186E-2
4.367040418E2;-3.390606403E-2
4.367248759E2;-3.274636067E-2
4.367457101E2;-3.173924986E-2
4.367665442E2;-3.082369457E-2
4.367873783E2;-3.021332438E-2
4.368082124E2;-2.984710227E-2
4.368290466E2;-2.981658376E-2
4.368498807E2;-3.006073183E-2
4.368707148E2;-3.021332438E-2
4.368915489E2;-3.064058351E-2
4.369123830E2;-3.097628712E-2
4.369332172E2;-3.134250923E-2
4.369540513E2;-3.158665731E-2
4.369748854E2;-3.192236091E-2
4.369957195E2;-3.167821284E-2
4.370165537E2;-3.125095370E-2
4.370373878E2;-3.030487991E-2
4.370582219E2;-2.902310251E-2
4.370790560E2;-2.755821406E-2
4.370998901E2;-2.566606647E-2
4.371207243E2;-2.386547441E-2
4.371415584E2;-2.221747490E-2
4.371623925E2;-2.038636433E-2
4.371832266E2;-1.794488357E-2
4.372040608E2;-1.544236579E-2
4.372248949E2;-1.318399609E-2
4.372457290E2;-1.095614490E-2
4.372665631E2;-9.186071352E-3
4.372873972E2;-7.080294198E-3
4.373082314E2;-5.218665120E-3
4.373290655E2;-3.631702628E-3
4.373498996E2;-1.617481002E-3
4.373707337E2;3.051850948E-4
4.373915679E2;1.983703116E-3
4.374124020E2;3.112887967E-3
4.374332361E2;4.211554308E-3
4.374540702E2;5.676442763E-3
4.374749044E2;7.324442274E-3
4.374957385E2;9.277626881E-3
4.375165726E2;1.165807062E-2
4.375374067E2;1.431318094E-2
4.375582408E2;1.712088382E-2
4.375790750E2;1.965392010E-2
4.375999091E2;2.212591937E-2
4.376207432E2;2.444532609E-2
4.376415773E2;2.700888089E-2
4.376624115E2;2.941984313E-2
4.376832456E2;3.128147221E-2
4.377040797E2;3.286843471E-2
4.377249138E2;3.436384167E-2
4.377457479E2;3.595080416E-2
4.377665821E2;3.695791498E-2
4.377874162E2;3.817865535E-2
4.378082503E2;3.927732170E-2
4.378290844E2;3.988769189E-2
4.378499186E2;4.025391400E-2
4.378707527E2;4.025391400E-2
4.378915868E2;3.982665487E-2
4.379124209E2;3.946043275E-2
4.379332550E2;3.900265511E-2
4.379540892E2;3.814813684E-2
4.379749233E2;3.701895199E-2
4.379957574E2;3.588976714E-2
4.380165915E2;3.454695273E-2
4.380374257E2;3.320413831E-2
4.380582598E2;3.222754601E-2
4.380790939E2;3.198339793E-2
4.380999280E2;3.231910154E-2
4.381207622E2;3.262428663E-2
4.381415963E2;3.311258278E-2
4.381624304E2;3.366191595E-2
4.381832645E2;3.387554552E-2
4.382040986E2;3.421124912E-2
4.382249328E2;3.390606403E-2
4.382457669E2;3.338724937E-2
4.382666010E2;3.274636067E-2
4.382874351E2;3.143406476E-2
4.383082693E2;3.006073183E-2
4.383291034E2;2.871791742E-2
4.383499375E2;2.783288064E-2
4.383707716E2;2.691732536E-2
4.383916057E2;2.606280709E-2
4.384124399E2;2.465895566E-2
4.384332740E2;2.298043764E-2
4.384541081E2;2.093569750E-2
4.384749422E2;1.834162420E-2
4.384957764E2;1.620532853E-2
4.385166105E2;1.391644032E-2
4.385374446E2;1.211584826E-2
4.385582787E2;1.065095981E-2
4.385791128E2;8.636738182E-3
4.385999470E2;7.141331217E-3
4.386207811E2;5.829035310E-3
4.386416152E2;5.096591082E-3
4.386624493E2;4.669331950E-3
4.386832835E2;4.150517289E-3
4.387041176E2;3.906369213E-3
4.387249517E2;2.899258400E-3
4.387457858E2;1.647999512E-3
4.387666199E2;-2.746665853E-4
4.387874541E2;-2.349925230E-3
4.388082882E2;-4.211554308E-3
4.388291223E2;-6.012146367E-3
4.388499564E2;-7.690664388E-3
4.388707906E2;-9.247108371E-3
4.388916247E2;-1.007110813E-2
4.389124588E2;-1.113925596E-2
4.389332929E2;-1.196325571E-2
4.389541271E2;-1.272621845E-2
4.389749612E2;-1.373332926E-2
4.389957953E2;-1.461836604E-2
4.390166294E2;-1.608325449E-2
4.390374635E2;-1.776177252E-2
4.390582977E2;-1.971495712E-2
4.390791318E2;-2.148503067E-2
4.390999659E2;-2.294991913E-2
4.391208000E2;-2.453688162E-2
4.391416342E2;-2.587969604E-2
4.391624683E2;-2.679525132E-2
4.391833024E2;-2.764976959E-2
4.392041365E2;-2.786339915E-2
4.392249706E2;-2.810754723E-2
4.392458048E2;-2.804651021E-2
4.392666389E2;-2.822962127E-2
4.392874730E2;-2.819910276E-2
4.393083071E2;-2.810754723E-2
4.393291413E2;-2.816858425E-2
4.393499754E2;-2.761925108E-2
4.393708095E2;-2.694784387E-2
4.393916436E2;-2.624591815E-2
4.394124777E2;-2.542191839E-2
4.394333119E2;-2.453688162E-2
4.394541460E2;-2.356028932E-2
4.394749801E2;-2.258369701E-2
4.394958142E2;-2.136295663E-2
4.395166484E2;-2.029480880E-2
4.395374825E2;-1.916562395E-2
4.395583166E2;-1.837214270E-2
4.395791507E2;-1.821955016E-2
4.395999848E2;-1.791436506E-2
4.396208190E2;-1.776177252E-2
4.396416531E2;-1.702932829E-2
4.396624872E2;-1.596118046E-2
4.396833213E2;-1.400799585E-2
4.397041555E2;-1.150547807E-2
4.397249896E2;-9.125034333E-3
4.397458237E2;-6.744590594E-3
4.397666578E2;-4.547257912E-3
4.397874920E2;-2.349925230E-3
4.398083261E2;-5.798516800E-4
4.398291602E2;7.934812464E-4
4.398499943E2;1.800592059E-3
4.398708284E2;2.777184362E-3
4.398916626E2;3.753776666E-3
4.399124967E2;4.486220893E-3
4.399333308E2;4.852443007E-3
4.399541649E2;5.462813196E-3
4.399749991E2;6.103701895E-3
4.399958332E2;6.500442518E-3
4.400166673E2;7.080294198E-3
4.400375014E2;7.507553331E-3
4.400583355E2;7.507553331E-3
4.400791697E2;7.293923765E-3
4.401000038E2;7.141331217E-3
4.401208379E2;7.049775689E-3
4.401416720E2;7.629627369E-3
4.401625062E2;8.484145634E-3
4.401833403E2;9.674367504E-3
4.402041744E2;1.144444105E-2
4.402250085E2;1.348918119E-2
4.402458426E2;1.583910642E-2
4.402666768E2;1.785332804E-2
4.402875109E2;1.968443861E-2
4.403083450E2;2.102725303E-2
4.403291791E2;2.209540086E-2
4.403500133E2;2.304147465E-2
4.403708474E2;2.395702994E-2
4.403916815E2;2.447584460E-2
4.404125156E2;2.511673330E-2
4.404333497E2;2.548295541E-2
4.404541839E2;2.533036287E-2
4.404750180E2;2.465895566E-2
4.404958521E2;2.401806696E-2
4.405166862E2;2.325510422E-2
4.405375204E2;2.221747490E-2
4.405583545E2;2.121036409E-2
4.405791886E2;2.038636433E-2
4.406000227E2;1.913510544E-2
4.406208569E2;1.748710593E-2
4.406416910E2;1.562547685E-2
4.406625251E2;1.388592181E-2
4.406833592E2;1.229895932E-2
4.407041933E2;1.098666341E-2
4.407250275E2;9.949034089E-3
4.407458616E2;9.338663900E-3
4.407666957E2;9.186071352E-3
4.407875298E2;9.033478805E-3
4.408083640E2;8.972441786E-3
4.408291981E2;8.636738182E-3
4.408500322E2;8.056886502E-3
4.408708663E2;7.202368236E-3
4.408917004E2;5.920590838E-3
4.409125346E2;4.272591327E-3
4.409333687E2;2.685628834E-3
4.409542028E2;1.220740379E-3
4.409750369E2;-3.051850948E-5
4.409958711E2;-1.281777398E-3
4.410167052E2;-2.288888211E-3
4.410375393E2;-3.692739647E-3
4.410583734E2;-4.852443007E-3
4.410792075E2;-6.042664876E-3
4.411000417E2;-7.232886746E-3
4.411208758E2;-8.239997559E-3
4.411417099E2;-9.186071352E-3
4.411625440E2;-9.918515580E-3
4.411833782E2;-1.043733024E-2
4.412042123E2;-1.098666341E-2
4.412250464E2;-1.147495956E-2
4.412458805E2;-1.159703360E-2
4.412667146E2;-1.132236702E-2
4.412875488E2;-1.110873745E-2
4.413083829E2;-1.046784875E-2
4.413292170E2;-9.765923032E-3
4.413500511E2;-9.369182409E-3
4.413708853E2;-9.186071352E-3
4.413917194E2;-9.491256447E-3
4.414125535E2;-1.016266366E-2
4.414333876E2;-1.138340403E-2
4.414542218E2;-1.266518143E-2
4.414750559E2;-1.425214393E-2
4.414958900E2;-1.535081027E-2
4.415167241E2;-1.596118046E-2
4.415375582E2;-1.580858791E-2
4.415583924E2;-1.516769921E-2
4.415792265E2;-1.446577349E-2
4.416000606E2;-1.348918119E-2
4.416208947E2;-1.263466292E-2
4.416417289E2;-1.208532975E-2
4.416625630E2;-1.156651509E-2
4.416833971E2;-1.107821894E-2
4.417042312E2;-1.028473769E-2
4.417250653E2;-9.216589862E-3
4.417458995E2;-8.392590106E-3
4.417667336E2;-7.232886746E-3
4.417875677E2;-6.439405499E-3
4.418084018E2;-5.371257668E-3
4.418292360E2;-4.364146855E-3
4.418500701E2;-3.540147099E-3
4.418709042E2;-2.563554796E-3
4.418917383E2;-1.800592059E-3
4.419125724E2;-9.155552843E-4
4.419334066E2;-3.662221137E-4
4.419542407E2;2.746665853E-4
4.419750748E2;7.019257179E-4
4.419959089E2;9.765923032E-4
4.420167431E2;1.434369945E-3
4.420375772E2;1.709036531E-3
4.420584113E2;2.014221625E-3
4.420792454E2;2.655110324E-3
4.421000795E2;3.692739647E-3
4.421209137E2;5.432294687E-3
4.421417478E2;7.110812708E-3
4.421625819E2;8.758812220E-3
4.421834160E2;1.001007111E-2
4.422042502E2;1.098666341E-2
4.422250843E2;1.147495956E-2
4.422459184E2;1.159703360E-2
4.422667525E2;1.153599658E-2
4.422875867E2;1.107821894E-2
4.423084208E2;1.071199683E-2
4.423292549E2;9.979552599E-3
4.423500890E2;9.399700919E-3
4.423709231E2;9.277626881E-3
4.423917573E2;9.430219428E-3
4.424125914E2;9.918515580E-3
4.424334255E2;1.025421918E-2
4.424542596E2;1.077303385E-2
4.424750938E2;1.101718192E-2
4.424959279E2;1.071199683E-2
4.425167620E2;9.887997070E-3
4.425375961E2;8.758812220E-3
4.425584302E2;7.751701407E-3
4.425792644E2;7.080294198E-3
4.426000985E2;6.103701895E-3
4.426209326E2;5.401776177E-3
4.426417667E2;4.547257912E-3
4.426626009E2;3.845332194E-3
4.426834350E2;3.143406476E-3
4.427042691E2;2.441480758E-3
4.427251032E2;1.800592059E-3
4.427459373E2;7.934812464E-4
4.427667715E2;-5.188146611E-4
4.427876056E2;-2.471999268E-3
4.428084397E2;-4.455702383E-3
4.428292738E2;-6.469924009E-3
4.428501080E2;-8.178960540E-3
4.428709421E2;-9.460737938E-3
4.428917762E2;-1.028473769E-2
4.429126103E2;-1.016266366E-2
4.429334444E2;-9.399700919E-3
4.429542786E2;-8.697775201E-3
4.429751127E2;-8.209479049E-3
4.429959468E2;-8.301034577E-3
4.430167809E2;-8.636738182E-3
4.430376151E2;-9.399700919E-3
4.430584492E2;-1.092562639E-2
4.430792833E2;-1.242103336E-2
4.431001174E2;-1.406903287E-2
4.431209516E2;-1.538132878E-2
4.431417857E2;-1.687673574E-2
4.431626198E2;-1.831110569E-2
4.431834539E2;-1.971495712E-2
4.432042880E2;-2.105777154E-2
4.432251222E2;-2.264473403E-2
4.432459563E2;-2.429273354E-2
4.432667904E2;-2.542191839E-2
4.432876245E2;-2.676473281E-2
4.433084587E2;-2.764976959E-2
4.433292928E2;-2.862636189E-2
4.433501269E2;-2.935880612E-2
4.433709610E2;-2.966399121E-2
4.433917951E2;-2.990813929E-2
4.434126293E2;-2.990813929E-2
4.434334634E2;-2.932828761E-2
4.434542975E2;-2.896206549E-2
4.434751316E2;-2.853480636E-2
4.434959658E2;-2.777184362E-2
4.435167999E2;-2.737510300E-2
4.435376340E2;-2.706991791E-2
4.435584681E2;-2.679525132E-2
4.435793022E2;-2.673421430E-2
4.436001364E2;-2.700888089E-2
4.436209705E2;-2.734458449E-2
4.436418046E2;-2.783288064E-2
4.436626387E2;-2.826013977E-2
4.436834729E2;-2.813806574E-2
4.437043070E2;-2.746665853E-2
4.437251411E2;-2.606280709E-2
4.437459752E2;-2.435377056E-2
4.437668093E2;-2.240058596E-2
4.437876435E2;-2.035584582E-2
4.438084776E2;-1.849421674E-2
4.438293117E2;-1.641895810E-2
4.438501458E2;-1.470992157E-2
4.438709800E2;-1.290932951E-2
4.438918141E2;-1.083407086E-2
4.439126482E2;-9.094515824E-3
4.439334823E2;-7.232886746E-3
4.439543165E2;-5.401776177E-3
4.439751506E2;-3.601184118E-3
4.439959847E2;-2.197332682E-3
4.440168188E2;-9.765923032E-4
4.440376529E2;3.051850948E-4
4.440584871E2;1.312295907E-3
4.440793212E2;2.258369701E-3
4.441001553E2;2.929776910E-3
4.441209894E2;3.631702628E-3
4.441418236E2;4.333628346E-3
4.441626577E2;4.913480026E-3
4.441834918E2;5.645924253E-3
4.442043259E2;6.439405499E-3
4.442251600E2;7.782219916E-3
4.442459942E2;9.704886013E-3
4.442668283E2;1.174962615E-2
4.442876624E2;1.419110691E-2
4.443084965E2;1.626636555E-2
4.443293307E2;1.809747612E-2
4.443501648E2;1.947080905E-2
4.443709989E2;2.066103092E-2
4.443918330E2;2.157658620E-2
4.444126671E2;2.246162297E-2
4.444335013E2;2.343821528E-2
4.444543354E2;2.432325205E-2
4.444751695E2;2.523880734E-2
4.444960036E2;2.606280709E-2
4.445168378E2;2.664265877E-2
4.445376719E2;2.731406598E-2
4.445585060E2;2.752769555E-2
4.445793401E2;2.774132511E-2
4.446001742E2;2.780236213E-2
4.446210084E2;2.771080660E-2
4.446418425E2;2.746665853E-2
4.446626766E2;2.682576983E-2
4.446835107E2;2.642902921E-2
4.447043449E2;2.581865902E-2
4.447251790E2;2.572710349E-2
4.447460131E2;2.551347392E-2
4.447668472E2;2.517777032E-2
4.447876814E2;2.484206671E-2
4.448085155E2;2.410962249E-2
4.448293496E2;2.359080782E-2
4.448501837E2;2.261421552E-2
4.448710178E2;2.136295663E-2
4.448918520E2;1.989806818E-2
4.449126861E2;1.800592059E-2
4.449335202E2;1.602221747E-2
4.449543543E2;1.385540330E-2
4.449751885E2;1.184118168E-2
4.449960226E2;9.918515580E-3
4.450168567E2;8.056886502E-3
4.450376908E2;6.256294443E-3
4.450585249E2;4.608294931E-3
4.450793591E2;3.173924986E-3
4.451001932E2;1.739555040E-3
4.451210273E2;4.272591327E-4
4.451418614E2;-5.798516800E-4
4.451626956E2;-1.586962493E-3
4.451835297E2;-2.777184362E-3
4.452043638E2;-3.936887722E-3
4.452251979E2;-4.913480026E-3
4.452460320E2;-6.042664876E-3
4.452668662E2;-7.354960784E-3
4.452877003E2;-8.301034577E-3
4.453085344E2;-9.552293466E-3
4.453293685E2;-1.065095981E-2
4.453502027E2;-1.202429273E-2
4.453710368E2;-1.342814417E-2
4.453918709E2;-1.480147710E-2
4.454127050E2;-1.690725425E-2
4.454335391E2;-1.904354991E-2
4.454543733E2;-2.160710471E-2
4.454752074E2;-2.438428907E-2
4.454960415E2;-2.731406598E-2
4.455168756E2;-3.048799097E-2
4.455377098E2;-3.299050874E-2
4.455585439E2;-3.527939695E-2
4.455793780E2;-3.646961882E-2
4.456002121E2;-3.704947050E-2
4.456210463E2;-3.744621113E-2
4.456418804E2;-3.711050752E-2
4.456627145E2;-3.680532243E-2
4.456835486E2;-3.659169286E-2
4.457043827E2;-3.689687796E-2
4.457252169E2;-3.747672964E-2
4.457460510E2;-3.787347026E-2
4.457668851E2;-3.885006256E-2
4.457877192E2;-3.967406232E-2
4.458085534E2;-4.049806207E-2
4.458293875E2;-4.113895077E-2
4.458502216E2;-4.147465438E-2
4.458710557E2;-4.171880245E-2
4.458918898E2;-4.165776543E-2
4.459127240E2;-4.184087649E-2
4.459335581E2;-4.190191351E-2
4.459543922E2;-4.257332072E-2
4.459752263E2;-4.336680197E-2
4.459960605E2;-4.434339427E-2
4.460168946E2;-4.531998657E-2
4.460377287E2;-4.580828272E-2
4.460585628E2;-4.617450484E-2
4.460793969E2;-4.571672720E-2
4.461002311E2;-4.434339427E-2
4.461210652E2;-4.269539476E-2
4.461418993E2;-4.034546953E-2
4.461627334E2;-3.750724815E-2
4.461835676E2;-3.445539720E-2
4.462044017E2;-3.158665731E-2
4.462252358E2;-2.883999145E-2
4.462460699E2;-2.655110324E-2
4.462669040E2;-2.490310373E-2
4.462877382E2;-2.359080782E-2
4.463085723E2;-2.273628956E-2
4.463294064E2;-2.185125278E-2
4.463502405E2;-2.066103092E-2
4.463710747E2;-1.910458693E-2
4.463919088E2;-1.712088382E-2
4.464127429E2;-1.504562517E-2
4.464335770E2;-1.287881100E-2
4.464544112E2;-1.055940428E-2
4.464752453E2;-9.308145390E-3
4.464960794E2;-8.301034577E-3
4.465169135E2;-7.690664388E-3
4.465377476E2;-7.293923765E-3
4.465585818E2;-6.439405499E-3
4.465794159E2;-5.035554064E-3
4.466002500E2;-3.051850948E-3
4.466210841E2;-3.051850948E-4
4.466419183E2;3.051850948E-3
4.466627524E2;6.500442518E-3
4.466835865E2;1.004058962E-2
4.467044206E2;1.358073672E-2
4.467252547E2;1.654103214E-2
4.467460889E2;1.864680929E-2
4.467669230E2;1.959288308E-2
4.467877571E2;1.974547563E-2
4.468085912E2;1.916562395E-2
4.468294254E2;1.767021699E-2
4.468502595E2;1.663258766E-2
4.468710936E2;1.541184729E-2
4.468919277E2;1.541184729E-2
4.469127618E2;1.605273598E-2
4.469335960E2;1.730399487E-2
4.469544301E2;1.861629078E-2
4.469752642E2;2.002014222E-2
4.469960983E2;2.133243812E-2
4.470169325E2;2.212591937E-2
4.470377666E2;2.270577105E-2
4.470586007E2;2.328562273E-2
4.470794348E2;2.389599292E-2
4.471002689E2;2.529984436E-2
4.471211031E2;2.670369579E-2
4.471419372E2;2.883999145E-2
4.471627713E2;3.118991668E-2
4.471836054E2;3.344828639E-2
4.472044396E2;3.530991546E-2
4.472252737E2;3.637806330E-2
4.472461078E2;3.711050752E-2
4.472669419E2;3.650013733E-2
4.472877761E2;3.473006378E-2
4.473086102E2;3.222754601E-2
4.473294443E2;2.905362102E-2
4.473502784E2;2.618488113E-2
4.473711125E2;2.371288186E-2
4.473919467E2;2.197332682E-2
4.474127808E2;2.114932707E-2
4.474336149E2;2.114932707E-2
4.474544490E2;2.185125278E-2
4.474752832E2;2.237006745E-2
4.474961173E2;2.224799341E-2
4.475169514E2;2.166814173E-2
4.475377855E2;2.053895688E-2
